Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,28930,-,-,-,27.05,75.75,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed
2014,4,15,9,30,214,655,-5,9680,36,0.1
2014,4,15,10,30,242,706,-5,9670,39,0.1
2014,4,15,11,30,244,766,-5,9660,41,0
2014,4,15,12,30,247,775,-6,9660,41,0
2014,4,15,13,30,243,764,-6,9650,41,0
2014,4,15,14,30,245,691,-6,9640,41,0.1
2014,4,15,15,30,207,660,-6,9640,39,0.1
2014,4,15,16,30,193,504,-6,9630,37,0.2
2014,4,15,17,30,132,265,-5,9640,34,0.2
2014,4,15,18,30,12,0,-4,9640,31,0.2
2014,4,15,19,30,0,0,-3,9640,30,0.30000000000000004
2014,4,15,20,30,0,0,-3,9650,29,0.30000000000000004
2014,4,15,21,30,0,0,-2,9650,28,0.30000000000000004
2014,4,15,22,30,0,0,-1,9650,28,0.30000000000000004
2014,4,15,23,30,0,0,-1,9650,27,0.2
2014,4,16,0,30,0,0,0,9640,26,0.2
2014,4,16,1,30,0,0,0,9630,26,0.2
2014,4,16,2,30,0,0,1,9630,25,0.2
2014,4,16,3,30,0,0,3,9630,25,0.1
2014,4,16,4,30,0,0,4,9630,25,0.1
2014,4,16,5,30,0,0,4,9640,25,0.1
2014,4,16,6,30,17,0,3,9650,27,0.1
2014,4,16,7,30,94,0,-1,9650,31,0.1
2014,4,16,8,30,178,7,-1,9660,35,0.1
2014,4,16,9,30,361,255,0,9660,38,0.2
2014,4,16,10,30,389,80,1,9660,38,0.30000000000000004
2014,4,16,11,30,419,502,3,9650,38,0.30000000000000004
2014,4,16,12,30,403,94,4,9640,39,0.30000000000000004
2014,4,16,13,30,426,379,3,9630,39,0.30000000000000004
2014,4,16,14,30,387,491,3,9620,39,0.30000000000000004
2014,4,16,15,30,138,0,4,9610,39,0.30000000000000004
2014,4,16,16,30,83,0,4,9610,37,0.30000000000000004
2014,4,16,17,30,81,0,4,9610,35,0.30000000000000004
2014,4,16,18,30,6,0,5,9620,32,0.2
2014,4,16,19,30,0,0,5,9620,31,0.2
2014,4,16,20,30,0,0,7,9620,30,0.1
2014,4,16,21,30,0,0,8,9620,30,0.1
2014,4,16,22,30,0,0,9,9620,29,0
2014,4,16,23,30,0,0,10,9610,28,0
2014,4,17,0,30,0,0,10,9600,28,0
2014,4,17,1,30,0,0,10,9600,27,0
2014,4,17,2,30,0,0,9,9590,26,0.1
2014,4,17,3,30,0,0,6,9600,26,0.1
2014,4,17,4,30,0,0,4,9600,26,0.2
2014,4,17,5,30,0,0,3,9610,26,0.30000000000000004
2014,4,17,6,30,14,0,2,9610,27,0.30000000000000004
2014,4,17,7,30,127,18,2,9620,30,0.30000000000000004
2014,4,17,8,30,223,24,4,9630,34,0.30000000000000004
2014,4,17,9,30,207,6,6,9630,38,0.30000000000000004
2014,4,17,10,30,299,11,6,9620,40,0.30000000000000004
2014,4,17,11,30,363,33,6,9620,42,0.2
2014,4,17,12,30,219,10,6,9610,42,0.2
2014,4,17,13,30,476,243,6,9600,42,0.2
2014,4,17,14,30,419,245,6,9590,42,0.2
2014,4,17,15,30,208,634,6,9590,40,0.2
2014,4,17,16,30,174,519,6,9590,38,0.30000000000000004
2014,4,17,17,30,124,302,6,9590,36,0.30000000000000004
2014,4,17,18,30,17,0,5,9600,34,0.30000000000000004
2014,4,17,19,30,0,0,4,9610,33,0.30000000000000004
2014,4,17,20,30,0,0,3,9620,31,0.30000000000000004
2014,4,17,21,30,0,0,2,9620,30,0.30000000000000004
2014,4,17,22,30,0,0,3,9620,30,0.30000000000000004
2014,4,17,23,30,0,0,4,9620,29,0.2
2014,4,18,0,30,0,0,5,9620,29,0.2
2014,4,18,1,30,0,0,7,9620,28,0.1
2014,4,18,2,30,0,0,7,9630,28,0.1
2014,4,18,3,30,0,0,7,9620,27,0.2
2014,4,18,4,30,0,0,7,9620,26,0.2
2014,4,18,5,30,0,0,7,9630,25,0.2
2014,4,18,6,30,22,0,8,9640,26,0.2
2014,4,18,7,30,123,7,10,9650,28,0.1
2014,4,18,8,30,231,28,8,9660,32,0.1
2014,4,18,9,30,363,261,6,9660,34,0
2014,4,18,10,30,267,39,6,9660,36,0.1
2014,4,18,11,30,412,512,5,9660,37,0.2
2014,4,18,12,30,420,525,4,9640,39,0.2
2014,4,18,13,30,361,75,4,9640,39,0.30000000000000004
2014,4,18,14,30,383,457,3,9640,37,0.30000000000000004
2014,4,18,15,30,223,26,2,9630,35,0.30000000000000004
2014,4,18,16,30,263,353,1,9640,34,0.30000000000000004
2014,4,18,17,30,121,36,1,9640,32,0.2
2014,4,18,18,30,10,0,2,9640,30,0.2
2014,4,18,19,30,0,0,3,9650,29,0.1
2014,4,18,20,30,0,0,4,9650,28,0.1
2014,4,18,21,30,0,0,4,9660,28,0.1
2014,4,18,22,30,0,0,5,9660,28,0.1
2014,4,18,23,30,0,0,6,9660,28,0.1
2014,4,19,0,30,0,0,8,9660,27,0
2014,4,19,1,30,0,0,9,9650,27,0
2014,4,19,2,30,0,0,8,9650,26,0
2014,4,19,3,30,0,0,9,9650,25,0
2014,4,19,4,30,0,0,7,9650,25,0
2014,4,19,5,30,0,0,6,9660,24,0.1
2014,4,19,6,30,21,0,3,9670,26,0.1
2014,4,19,7,30,104,0,1,9670,28,0.1
2014,4,19,8,30,189,5,2,9680,32,0.1
2014,4,19,9,30,314,79,3,9670,35,0
2014,4,19,10,30,354,557,3,9670,37,0
2014,4,19,11,30,246,756,3,9660,38,0.1
2014,4,19,12,30,250,766,3,9650,39,0.1
2014,4,19,13,30,245,754,3,9640,38,0.2
2014,4,19,14,30,233,720,3,9630,37,0.30000000000000004
2014,4,19,15,30,212,653,3,9630,36,0.30000000000000004
2014,4,19,16,30,178,539,2,9630,34,0.30000000000000004
2014,4,19,17,30,124,310,2,9640,32,0.30000000000000004
2014,4,19,18,30,13,0,3,9650,29,0.30000000000000004
2014,4,19,19,30,0,0,3,9660,28,0.30000000000000004
2014,4,19,20,30,0,0,2,9670,27,0.30000000000000004
2014,4,19,21,30,0,0,2,9670,26,0.30000000000000004
2014,4,19,22,30,0,0,2,9670,25,0.30000000000000004
2014,4,19,23,30,0,0,1,9660,25,0.30000000000000004
2014,4,20,0,30,0,0,1,9660,24,0.2
2014,4,20,1,30,0,0,1,9650,24,0.2
2014,4,20,2,30,0,0,1,9640,23,0.2
2014,4,20,3,30,0,0,1,9640,23,0.2
2014,4,20,4,30,0,0,1,9650,22,0.2
2014,4,20,5,30,0,0,1,9660,22,0.2
2014,4,20,6,30,38,9,1,9670,24,0.2
2014,4,20,7,30,142,338,0,9680,28,0.1
2014,4,20,8,30,186,555,-1,9690,32,0.1
2014,4,20,9,30,222,658,-2,9690,35,0.1
2014,4,20,10,30,230,737,-3,9680,37,0.1
2014,4,20,11,30,244,767,-4,9680,39,0
2014,4,20,12,30,249,776,-5,9660,40,0
2014,4,20,13,30,242,764,-6,9650,40,0
2014,4,20,14,30,284,663,-7,9640,39,0
2014,4,20,15,30,336,309,-7,9640,38,0
2014,4,20,16,30,248,169,-7,9640,35,0
2014,4,20,17,30,98,0,-6,9640,33,0.1
2014,4,20,18,30,6,0,1,9640,30,0.1
2014,4,20,19,30,0,0,1,9650,29,0.1
2014,4,20,20,30,0,0,1,9660,28,0.1
2014,4,20,21,30,0,0,0,9660,27,0.1
2014,4,20,22,30,0,0,-1,9660,26,0.2
2014,4,20,23,30,0,0,-3,9650,25,0.2
2014,4,21,0,30,0,0,-4,9650,24,0.2
2014,4,21,1,30,0,0,-5,9650,23,0.2
2014,4,21,2,30,0,0,-5,9650,23,0.2
2014,4,21,3,30,0,0,-4,9650,22,0.2
2014,4,21,4,30,0,0,-4,9650,22,0.2
2014,4,21,5,30,0,0,-3,9660,22,0.2
2014,4,21,6,30,43,25,-4,9670,24,0.1
2014,4,21,7,30,141,359,-8,9670,28,0.1
2014,4,21,8,30,187,556,-9,9680,32,0.1
2014,4,21,9,30,222,659,-9,9680,35,0.1
2014,4,21,10,30,231,737,-8,9680,37,0.2
2014,4,21,11,30,245,767,-8,9670,38,0.2
2014,4,21,12,30,249,776,-7,9660,39,0.2
2014,4,21,13,30,244,764,-7,9650,39,0.30000000000000004
2014,4,21,14,30,232,720,-6,9640,38,0.30000000000000004
2014,4,21,15,30,219,647,-6,9640,37,0.2
2014,4,21,16,30,197,502,-6,9640,35,0.2
2014,4,21,17,30,135,259,-6,9640,33,0.2
2014,4,21,18,30,16,0,-4,9650,30,0.2
2014,4,21,19,30,0,0,-4,9650,29,0.2
2014,4,21,20,30,0,0,-3,9660,28,0.2
2014,4,21,21,30,0,0,-2,9670,27,0.2
2014,4,21,22,30,0,0,-2,9670,26,0.2
2014,4,21,23,30,0,0,-1,9670,25,0.2
2014,4,22,0,30,0,0,-2,9670,25,0.2
2014,4,22,1,30,0,0,-2,9670,24,0.2
2014,4,22,2,30,0,0,-2,9670,24,0.2
2014,4,22,3,30,0,0,-3,9670,23,0.2
2014,4,22,4,30,0,0,-3,9670,23,0.2
2014,4,22,5,30,0,0,-3,9680,22,0.2
2014,4,22,6,30,39,7,-4,9690,25,0.2
2014,4,22,7,30,159,282,-5,9690,28,0.2
2014,4,22,8,30,202,529,-5,9700,33,0.1
2014,4,22,9,30,261,560,-4,9700,36,0.1
2014,4,22,10,30,242,724,-4,9700,39,0
2014,4,22,11,30,249,766,-3,9690,41,0
2014,4,22,12,30,252,774,-3,9680,41,0
2014,4,22,13,30,247,762,-2,9670,41,0
2014,4,22,14,30,235,726,-2,9660,41,0
2014,4,22,15,30,284,554,-2,9660,39,0
2014,4,22,16,30,234,77,-1,9650,37,0
2014,4,22,17,30,41,0,-1,9650,34,0
2014,4,22,18,30,6,0,6,9660,31,0
2014,4,22,19,30,0,0,5,9660,30,0.1
2014,4,22,20,30,0,0,5,9670,30,0.1
2014,4,22,21,30,0,0,4,9670,29,0.1
2014,4,22,22,30,0,0,3,9670,28,0.1
2014,4,22,23,30,0,0,1,9670,27,0.2
2014,4,23,0,30,0,0,0,9670,26,0.2
2014,4,23,1,30,0,0,0,9660,25,0.2
2014,4,23,2,30,0,0,0,9660,24,0.2
2014,4,23,3,30,0,0,0,9660,24,0.2
2014,4,23,4,30,0,0,0,9660,23,0.2
2014,4,23,5,30,0,0,1,9660,23,0.2
2014,4,23,6,30,44,21,0,9670,25,0.2
2014,4,23,7,30,144,352,0,9670,28,0.1
2014,4,23,8,30,185,562,0,9680,34,0.1
2014,4,23,9,30,216,668,0,9680,36,0.1
2014,4,23,10,30,236,729,1,9680,38,0.1
2014,4,23,11,30,248,761,1,9670,40,0.1
2014,4,23,12,30,251,770,1,9660,40,0.1
2014,4,23,13,30,247,758,1,9650,40,0.1
2014,4,23,14,30,234,723,1,9640,39,0.1
2014,4,23,15,30,218,648,1,9630,38,0.1
2014,4,23,16,30,195,510,1,9630,36,0.1
2014,4,23,17,30,125,320,1,9630,34,0.1
2014,4,23,18,30,18,0,2,9630,31,0.1
2014,4,23,19,30,0,0,3,9640,30,0.1
2014,4,23,20,30,0,0,3,9640,29,0.2
2014,4,23,21,30,0,0,3,9640,29,0.2
2014,4,23,22,30,0,0,3,9640,28,0.2
2014,4,23,23,30,0,0,3,9640,27,0.2
2014,4,24,0,30,0,0,3,9630,26,0.2
2014,4,24,1,30,0,0,4,9630,26,0.2
2014,4,24,2,30,0,0,4,9630,25,0.2
2014,4,24,3,30,0,0,4,9630,25,0.2
2014,4,24,4,30,0,0,5,9630,24,0.2
2014,4,24,5,30,0,0,6,9630,24,0.1
2014,4,24,6,30,46,26,5,9640,26,0.1
2014,4,24,7,30,135,382,3,9650,30,0.1
2014,4,24,8,30,185,563,3,9650,35,0
2014,4,24,9,30,216,668,3,9650,38,0.1
2014,4,24,10,30,236,729,3,9650,40,0.1
2014,4,24,11,30,248,761,2,9640,41,0.1
2014,4,24,12,30,251,770,2,9630,42,0.2
2014,4,24,13,30,246,758,2,9620,42,0.2
2014,4,24,14,30,234,723,1,9610,41,0.2
2014,4,24,15,30,218,648,1,9600,40,0.2
2014,4,24,16,30,179,542,1,9600,38,0.2
2014,4,24,17,30,126,322,1,9600,36,0.2
2014,4,24,18,30,19,0,2,9610,33,0.2
2014,4,24,19,30,0,0,3,9610,32,0.2
2014,4,24,20,30,0,0,3,9620,31,0.2
2014,4,24,21,30,0,0,3,9620,30,0.2
2014,4,24,22,30,0,0,3,9630,30,0.2
2014,4,24,23,30,0,0,3,9620,29,0.2
2014,4,25,0,30,0,0,3,9620,28,0.2
2014,4,25,1,30,0,0,3,9610,28,0.2
2014,4,25,2,30,0,0,3,9610,27,0.2
2014,4,25,3,30,0,0,4,9610,27,0.2
2014,4,25,4,30,0,0,5,9610,27,0.1
2014,4,25,5,30,0,0,6,9620,27,0.1
2014,4,25,6,30,45,18,5,9630,29,0.1
2014,4,25,7,30,155,318,1,9630,33,0
2014,4,25,8,30,184,556,1,9640,37,0
2014,4,25,9,30,215,659,3,9640,41,0.1
2014,4,25,10,30,234,717,3,9640,43,0.1
2014,4,25,11,30,245,748,4,9630,44,0.2
2014,4,25,12,30,248,756,4,9630,44,0.2
2014,4,25,13,30,243,743,4,9620,44,0.2
2014,4,25,14,30,330,552,4,9610,43,0.2
2014,4,25,15,30,269,481,4,9600,42,0.30000000000000004
2014,4,25,16,30,189,493,4,9600,40,0.30000000000000004
2014,4,25,17,30,148,255,4,9610,38,0.30000000000000004
2014,4,25,18,30,21,0,5,9610,35,0.2
2014,4,25,19,30,0,0,5,9620,34,0.2
2014,4,25,20,30,0,0,6,9620,33,0.30000000000000004
2014,4,25,21,30,0,0,6,9620,32,0.30000000000000004
2014,4,25,22,30,0,0,6,9620,31,0.30000000000000004
2014,4,25,23,30,0,0,6,9620,30,0.30000000000000004
2014,4,26,0,30,0,0,6,9610,30,0.30000000000000004
2014,4,26,1,30,0,0,7,9610,29,0.30000000000000004
2014,4,26,2,30,0,0,7,9600,28,0.30000000000000004
2014,4,26,3,30,0,0,7,9600,28,0.30000000000000004
2014,4,26,4,30,0,0,7,9610,27,0.30000000000000004
2014,4,26,5,30,0,0,8,9610,27,0.30000000000000004
2014,4,26,6,30,48,22,7,9620,29,0.2
2014,4,26,7,30,156,302,7,9630,32,0.2
2014,4,26,8,30,184,555,6,9640,37,0.2
2014,4,26,9,30,214,658,5,9640,40,0.2
2014,4,26,10,30,234,717,5,9640,42,0.1
2014,4,26,11,30,245,749,4,9630,43,0.1
2014,4,26,12,30,248,758,4,9630,44,0.1
2014,4,26,13,30,244,746,4,9620,43,0.2
2014,4,26,14,30,394,353,4,9610,43,0.2
2014,4,26,15,30,258,569,3,9600,41,0.2
2014,4,26,16,30,177,534,3,9600,39,0.2
2014,4,26,17,30,149,236,3,9600,37,0.2
2014,4,26,18,30,22,0,3,9600,34,0.2
2014,4,26,19,30,0,0,3,9610,33,0.2
2014,4,26,20,30,0,0,2,9610,32,0.30000000000000004
2014,4,26,21,30,0,0,2,9620,31,0.30000000000000004
2014,4,26,22,30,0,0,1,9620,31,0.30000000000000004
2014,4,26,23,30,0,0,1,9620,30,0.30000000000000004
2014,4,27,0,30,0,0,1,9620,29,0.30000000000000004
2014,4,27,1,30,0,0,1,9620,29,0.30000000000000004
2014,4,27,2,30,0,0,1,9620,28,0.30000000000000004
2014,4,27,3,30,0,0,1,9620,27,0.2
2014,4,27,4,30,0,0,1,9620,27,0.2
2014,4,27,5,30,0,0,1,9630,27,0.2
2014,4,27,6,30,50,26,0,9640,29,0.2
2014,4,27,7,30,156,327,0,9640,32,0.1
2014,4,27,8,30,186,567,1,9650,37,0.2
2014,4,27,9,30,217,671,1,9650,40,0.1
2014,4,27,10,30,237,732,2,9650,42,0.1
2014,4,27,11,30,248,764,2,9640,44,0.1
2014,4,27,12,30,252,774,2,9630,44,0.2
2014,4,27,13,30,248,763,1,9620,44,0.2
2014,4,27,14,30,236,729,0,9620,43,0.2
2014,4,27,15,30,218,649,0,9620,41,0.30000000000000004
2014,4,27,16,30,197,513,0,9620,39,0.30000000000000004
2014,4,27,17,30,149,260,-1,9620,37,0.30000000000000004
2014,4,27,18,30,23,0,-1,9630,34,0.30000000000000004
2014,4,27,19,30,0,0,-2,9640,33,0.30000000000000004
2014,4,27,20,30,0,0,-2,9640,31,0.30000000000000004
2014,4,27,21,30,0,0,-2,9640,30,0.30000000000000004
2014,4,27,22,30,0,0,-2,9640,30,0.30000000000000004
2014,4,27,23,30,0,0,-2,9640,29,0.30000000000000004
2014,4,28,0,30,0,0,-2,9640,28,0.30000000000000004
2014,4,28,1,30,0,0,-1,9630,28,0.2
2014,4,28,2,30,0,0,-1,9630,27,0.2
2014,4,28,3,30,0,0,-1,9630,27,0.2
2014,4,28,4,30,0,0,-1,9630,26,0.2
2014,4,28,5,30,0,0,-1,9640,26,0.2
2014,4,28,6,30,55,43,-2,9650,29,0.2
2014,4,28,7,30,154,351,-4,9650,33,0.1
2014,4,28,8,30,189,566,-3,9660,37,0.2
2014,4,28,9,30,223,665,-2,9660,40,0.2
2014,4,28,10,30,232,739,-2,9650,42,0.30000000000000004
2014,4,28,11,30,244,768,-2,9640,43,0.30000000000000004
2014,4,28,12,30,250,776,-2,9630,44,0.30000000000000004
2014,4,28,13,30,244,765,-1,9620,44,0.30000000000000004
2014,4,28,14,30,229,731,-2,9610,43,0.30000000000000004
2014,4,28,15,30,219,649,-2,9610,42,0.30000000000000004
2014,4,28,16,30,196,514,-2,9610,40,0.30000000000000004
2014,4,28,17,30,150,263,-1,9610,38,0.2
2014,4,28,18,30,25,0,0,9610,35,0.2
2014,4,28,19,30,0,0,0,9620,33,0.2
2014,4,28,20,30,0,0,0,9630,32,0.2
2014,4,28,21,30,0,0,0,9630,32,0.2
2014,4,28,22,30,0,0,0,9630,31,0.2
2014,4,28,23,30,0,0,0,9630,30,0.2
2014,4,29,0,30,0,0,2,9620,30,0.1
2014,4,29,1,30,0,0,3,9620,29,0.1
2014,4,29,2,30,0,0,4,9610,29,0.1
2014,4,29,3,30,0,0,5,9610,28,0
2014,4,29,4,30,0,0,6,9610,28,0
2014,4,29,5,30,0,0,6,9620,28,0
2014,4,29,6,30,54,34,3,9620,29,0
2014,4,29,7,30,157,335,-4,9630,33,0.1
2014,4,29,8,30,190,567,-5,9630,38,0.1
2014,4,29,9,30,211,682,-5,9640,42,0.1
2014,4,29,10,30,234,731,-5,9630,45,0.1
2014,4,29,11,30,244,768,-4,9620,46,0.1
2014,4,29,12,30,250,776,-4,9610,46,0.2
2014,4,29,13,30,245,764,-3,9600,46,0.2
2014,4,29,14,30,229,731,-3,9590,45,0.2
2014,4,29,15,30,219,650,-2,9590,44,0.2
2014,4,29,16,30,197,514,-2,9580,42,0.2
2014,4,29,17,30,151,243,-2,9590,39,0.2
2014,4,29,18,30,26,0,0,9590,36,0.2
2014,4,29,19,30,0,0,0,9590,35,0.1
2014,4,29,20,30,0,0,1,9600,34,0.1
2014,4,29,21,30,0,0,1,9600,33,0.1
2014,4,29,22,30,0,0,1,9600,32,0.1
2014,4,29,23,30,0,0,2,9600,32,0.1
2014,4,30,0,30,0,0,2,9600,31,0.1
2014,4,30,1,30,0,0,2,9600,30,0.1
2014,4,30,2,30,0,0,2,9600,30,0.1
2014,4,30,3,30,0,0,2,9600,29,0.1
2014,4,30,4,30,0,0,2,9600,29,0.1
2014,4,30,5,30,0,0,2,9610,28,0.1
2014,4,30,6,30,53,25,0,9620,30,0.1
2014,4,30,7,30,159,318,-5,9620,34,0.1
2014,4,30,8,30,206,539,-6,9630,40,0.1
2014,4,30,9,30,224,666,-6,9630,44,0.1
2014,4,30,10,30,238,734,-4,9630,46,0
2014,4,30,11,30,248,764,-3,9620,47,0
2014,4,30,12,30,251,771,-2,9610,48,0
2014,4,30,13,30,246,758,-2,9600,48,0
2014,4,30,14,30,407,320,-2,9590,47,0
2014,4,30,15,30,213,656,-1,9580,45,0.1
2014,4,30,16,30,180,545,-1,9580,43,0.1
2014,4,30,17,30,127,354,-1,9590,40,0.1
2014,4,30,18,30,24,0,0,9590,37,0.1
2014,4,30,19,30,0,0,1,9600,36,0.2
2014,4,30,20,30,0,0,0,9600,35,0.2
2014,4,30,21,30,0,0,0,9600,34,0.2
2014,4,30,22,30,0,0,-1,9600,33,0.2
2014,4,30,23,30,0,0,-1,9600,32,0.2
2007,5,1,0,30,0,0,-1,9600,32,0.2
2007,5,1,1,30,0,0,-1,9590,31,0.2
2007,5,1,2,30,0,0,-1,9590,30,0.2
2007,5,1,3,30,0,0,-1,9590,29,0.30000000000000004
2007,5,1,4,30,0,0,-1,9600,29,0.30000000000000004
2007,5,1,5,30,0,0,0,9630,30,0.30000000000000004
2007,5,1,6,30,53,14,0,9640,32,0.30000000000000004
2007,5,1,7,30,170,222,0,9640,36,0.2
2007,5,1,8,30,228,431,0,9650,40,0.30000000000000004
2007,5,1,9,30,272,540,1,9640,44,0.30000000000000004
2007,5,1,10,30,294,617,2,9640,45,0.2
2007,5,1,11,30,317,637,2,9630,47,0.2
2007,5,1,12,30,318,652,2,9620,47,0.2
2007,5,1,13,30,313,634,3,9610,47,0.1
2007,5,1,14,30,313,563,3,9610,47,0.1
2007,5,1,15,30,264,508,3,9600,45,0.1
2007,5,1,16,30,219,398,4,9600,43,0.2
2007,5,1,17,30,156,154,4,9600,41,0.2
2007,5,1,18,30,21,0,4,9610,38,0.2
2007,5,1,19,30,0,0,5,9620,37,0.30000000000000004
2007,5,1,20,30,0,0,5,9620,36,0.30000000000000004
2007,5,1,21,30,0,0,5,9620,35,0.30000000000000004
2007,5,1,22,30,0,0,5,9620,34,0.30000000000000004
2007,5,1,23,30,0,0,5,9620,33,0.30000000000000004
2007,5,2,0,30,0,0,5,9610,32,0.2
2007,5,2,1,30,0,0,5,9610,32,0.2
2007,5,2,2,30,0,0,5,9610,31,0.2
2007,5,2,3,30,0,0,5,9610,31,0.2
2007,5,2,4,30,0,0,5,9610,30,0.30000000000000004
2007,5,2,5,30,0,0,5,9620,30,0.30000000000000004
2007,5,2,6,30,51,10,5,9620,32,0.2
2007,5,2,7,30,172,194,5,9630,35,0.2
2007,5,2,8,30,258,365,3,9630,40,0.1
2007,5,2,9,30,363,180,3,9630,43,0
2007,5,2,10,30,342,558,3,9630,45,0
2007,5,2,11,30,312,646,4,9620,46,0.1
2007,5,2,12,30,316,655,4,9610,44,0.1
2007,5,2,13,30,312,636,5,9600,45,0.2
2007,5,2,14,30,321,563,4,9590,45,0.2
2007,5,2,15,30,339,348,4,9580,44,0.2
2007,5,2,16,30,79,0,5,9580,42,0.2
2007,5,2,17,30,151,138,5,9580,40,0.2
2007,5,2,18,30,6,0,6,9590,38,0.1
2007,5,2,19,30,0,0,9,9590,37,0.1
2007,5,2,20,30,0,0,10,9600,36,0
2007,5,2,21,30,0,0,11,9600,35,0
2007,5,2,22,30,0,0,10,9590,34,0
2007,5,2,23,30,0,0,10,9590,33,0.1
2007,5,3,0,30,0,0,8,9580,32,0.1
2007,5,3,1,30,0,0,7,9580,32,0.1
2007,5,3,2,30,0,0,7,9570,31,0.2
2007,5,3,3,30,0,0,6,9580,30,0.2
2007,5,3,4,30,0,0,6,9580,29,0.2
2007,5,3,5,30,0,0,6,9590,29,0.2
2007,5,3,6,30,54,12,6,9600,31,0.2
2007,5,3,7,30,172,242,6,9600,35,0.2
2007,5,3,8,30,230,433,5,9610,39,0.2
2007,5,3,9,30,274,541,4,9610,43,0.2
2007,5,3,10,30,294,618,3,9600,45,0.1
2007,5,3,11,30,312,651,3,9590,47,0.1
2007,5,3,12,30,318,659,3,9580,48,0.1
2007,5,3,13,30,310,646,3,9570,47,0.1
2007,5,3,14,30,294,601,3,9560,47,0.1
2007,5,3,15,30,266,537,3,9550,45,0.1
2007,5,3,16,30,218,406,3,9550,43,0.1
2007,5,3,17,30,157,159,3,9550,41,0.2
2007,5,3,18,30,8,0,4,9560,39,0.2
2007,5,3,19,30,0,0,5,9570,37,0.2
2007,5,3,20,30,0,0,5,9580,37,0.2
2007,5,3,21,30,0,0,5,9580,36,0.30000000000000004
2007,5,3,22,30,0,0,6,9580,35,0.30000000000000004
2007,5,3,23,30,0,0,6,9580,34,0.30000000000000004
2007,5,4,0,30,0,0,7,9580,33,0.30000000000000004
2007,5,4,1,30,0,0,7,9580,32,0.2
2007,5,4,2,30,0,0,7,9570,32,0.2
2007,5,4,3,30,0,0,8,9580,31,0.2
2007,5,4,4,30,0,0,8,9580,31,0.2
2007,5,4,5,30,0,0,7,9590,31,0.2
2007,5,4,6,30,60,29,7,9600,33,0.2
2007,5,4,7,30,173,244,6,9610,36,0.2
2007,5,4,8,30,230,434,6,9610,41,0.2
2007,5,4,9,30,273,542,6,9610,44,0.2
2007,5,4,10,30,298,612,7,9610,46,0.2
2007,5,4,11,30,312,644,7,9600,47,0.1
2007,5,4,12,30,315,652,7,9590,48,0.1
2007,5,4,13,30,309,638,7,9580,48,0.1
2007,5,4,14,30,292,598,8,9570,46,0
2007,5,4,15,30,347,174,8,9570,44,0
2007,5,4,16,30,236,372,8,9570,42,0
2007,5,4,17,30,157,146,8,9580,41,0
2007,5,4,18,30,21,0,9,9580,39,0.1
2007,5,4,19,30,0,0,9,9590,38,0.2
2007,5,4,20,30,0,0,9,9600,37,0.2
2007,5,4,21,30,0,0,9,9600,37,0.30000000000000004
2007,5,4,22,30,0,0,9,9600,36,0.30000000000000004
2007,5,4,23,30,0,0,9,9600,35,0.30000000000000004
2007,5,5,0,30,0,0,9,9590,34,0.30000000000000004
2007,5,5,1,30,0,0,9,9590,33,0.30000000000000004
2007,5,5,2,30,0,0,9,9590,32,0.30000000000000004
2007,5,5,3,30,0,0,9,9590,31,0.2
2007,5,5,4,30,0,0,9,9600,31,0.2
2007,5,5,5,30,0,0,10,9610,31,0.2
2007,5,5,6,30,54,9,9,9620,33,0.1
2007,5,5,7,30,174,220,8,9630,37,0.1
2007,5,5,8,30,229,436,7,9630,41,0.1
2007,5,5,9,30,274,542,8,9630,44,0.1
2007,5,5,10,30,298,611,8,9630,46,0.1
2007,5,5,11,30,312,644,8,9620,47,0
2007,5,5,12,30,316,653,8,9610,48,0
2007,5,5,13,30,310,639,8,9600,48,0
2007,5,5,14,30,293,600,8,9590,47,0
2007,5,5,15,30,334,85,7,9590,46,0
2007,5,5,16,30,87,0,8,9590,43,0
2007,5,5,17,30,39,0,8,9590,41,0
2007,5,5,18,30,8,0,10,9590,39,0
2007,5,5,19,30,0,0,9,9600,38,0.1
2007,5,5,20,30,0,0,9,9600,37,0.1
2007,5,5,21,30,0,0,9,9600,37,0.1
2007,5,5,22,30,0,0,10,9600,36,0.1
2007,5,5,23,30,0,0,12,9600,35,0
2007,5,6,0,30,0,0,12,9590,34,0.1
2007,5,6,1,30,0,0,9,9590,33,0.1
2007,5,6,2,30,0,0,8,9590,32,0.2
2007,5,6,3,30,0,0,8,9590,31,0.2
2007,5,6,4,30,0,0,8,9590,31,0.2
2007,5,6,5,30,0,0,7,9600,30,0.2
2007,5,6,6,30,59,18,6,9600,32,0.2
2007,5,6,7,30,175,238,5,9610,36,0.1
2007,5,6,8,30,230,437,4,9610,41,0.30000000000000004
2007,5,6,9,30,274,543,4,9610,43,0.30000000000000004
2007,5,6,10,30,294,619,5,9600,45,0.30000000000000004
2007,5,6,11,30,313,651,5,9590,46,0.30000000000000004
2007,5,6,12,30,318,659,6,9580,47,0.30000000000000004
2007,5,6,13,30,410,117,6,9570,47,0.30000000000000004
