What is your age?,How many traffic lights do you have to pass during your travel journey ?,How many junctions during your travel journey?,How many road blocks during your travel journey?,How many toll booth are there from your house to work/school/university/ hospital?,Departure_Lat,Departure_Lon,Destination_Lat,Destination_Lon,Departure_hour,Departure_minute,Destination_hour,Destination_minute,Travel_Time_Minutes,Mode_of_Transportation_Bus,Mode_of_Transportation_Cabs Services,Mode_of_Transportation_Car,Mode_of_Transportation_College Bus,Mode_of_Transportation_College Bus ,Mode_of_Transportation_Cycle,Mode_of_Transportation_Institution Provided Transport ,Mode_of_Transportation_Magic,Mode_of_Transportation_Public Transport,Mode_of_Transportation_Railway ,Mode_of_Transportation_Train,Mode_of_Transportation_Two Wheeler,Mode_of_Transportation_Uber,Mode_of_Transportation_Udke,Mode_of_Transportation_University Bus,Mode_of_Transportation_University Bus ,Mode_of_Transportation_Walk,Mode_of_Transportation_Walking
19.0,8,2,0,0.0,27.2237346,75.94777549999999,27.1655759,75.7158062,8,0,16,0,55.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,1,0,0.0,26.9132858,75.80344649999999,26.8539113,75.8283917,8,0,16,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,2,0,2.0,26.9226019,75.8108217,26.8550079,75.82409539999999,7,0,17,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9043254,75.7397743,26.8120531,75.7659084,8,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,2,0.0,26.814034,75.7514473,26.9124336,75.7872709,8,0,17,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,25.3254276,83.0092803,26.9178916,75.801538,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,1.0,28.4982985,77.02272359999999,28.5178231,77.07477159999999,6,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9545943,75.7455944,26.8618938,75.8170786,8,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,1.0,26.8478889,75.8172384,26.8539113,75.8283917,7,0,17,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8509563,75.82288989999999,26.9124336,75.7872709,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.8568216,75.8148679,26.4833211,76.73400939999999,8,0,17,0,15.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,6,0,0,0.0,26.5924739,76.9210913,26.8437601,75.8175392,7,0,16,0,55.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8539113,75.8283917,8,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,0,0,0.0,26.8557628,75.8189235,26.8545077,75.8286466,8,0,16,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,1,0.0,26.856412,75.76644879999999,26.8539113,75.8283917,7,0,16,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8701028,75.80218599999999,26.8037645,75.8090649,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.9594427,75.6585971,26.8437601,75.8175392,8,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,0,0.0,26.8550079,75.82409539999999,26.854033,75.8283378,8,0,16,0,15.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,20,13,2,0.0,26.937294,75.83517239999999,26.854033,75.8283378,7,0,17,0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,1,1,0.0,26.8558168,75.8188393,26.8730496,75.77865419999999,9,0,16,0,7.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8730496,75.77865419999999,26.854033,75.8283378,8,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,1,0,0.0,26.8548945,75.83060770000002,26.854033,75.8283378,8,0,16,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,1,0,0.0,26.8548945,75.83060770000002,26.8437601,75.8175392,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9013363,75.828819,28.5342332,77.2094473,8,0,16,0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,3,2,1.0,26.8477158,75.769761,28.2070892,76.857682,9,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,2,0,0.0,25.3481396,74.6351115,26.85522,75.83289599999999,8,0,16,0,27.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,2,1,0.0,26.9503102,75.8009833,26.8539113,75.8283917,8,0,16,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,3,2,0.0,26.961086,75.7928122,26.8539113,75.8283917,8,0,16,0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,0,1,0.0,26.902635,75.7440803,26.8539113,75.8283917,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,2,2,0.0,26.8435132,75.8245456,26.8539113,75.8283917,9,0,17,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,2,0.0,26.8657486,75.8013086,26.8539113,75.8283917,6,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,0,0,0.0,26.8437601,75.8175392,26.8256261,75.864504,9,0,16,0,40.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,3,0.0,26.8176736,75.86171709999999,26.8367549,75.69974669999999,8,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,1,0,0.0,26.8367549,75.69974669999999,26.8437601,75.8175392,8,0,17,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,1,0.0,26.8437601,75.8175392,26.8539113,75.8283917,8,0,15,0,7.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8073817,75.8792575,28.5342332,77.2094473,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,0.0,26.8517972,75.7862232,26.8539113,75.8283917,8,0,16,0,17.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,2,0.0,26.834574,75.816898,26.8539113,75.8283917,8,0,17,0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,1,0.0,26.8517972,75.7862232,26.8437601,75.8175392,9,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,0,0.0,26.8437601,75.8175392,26.854033,75.8283378,8,0,16,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8943516,75.822504,26.854033,75.8283378,8,0,16,0,15.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,1,0.0,26.8315868,75.827708,26.8521453,75.8255004,9,0,17,0,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,2,0.0,26.8521453,75.8255004,26.854033,75.8283378,9,0,18,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,2.0,26.9335139,75.8219022,24.7618705,74.5073048,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,3,0.0,26.887786,75.832982,26.8573126,75.828701,8,0,17,0,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8892814,75.8360422,24.7618705,74.5073048,8,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8484934,75.7916513,26.8539113,75.8283917,8,0,18,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,2,0.0,26.9724589,75.7600198,28.5342332,77.2094473,9,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8176736,75.86171709999999,26.9008517,75.8350358,9,0,17,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.9018769,75.8271749,28.6139298,77.2088282,7,0,15,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,1,0.0,26.9124336,75.7872709,26.854033,75.8283378,9,0,17,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,1,2,0.0,26.8697545,75.75657919999999,26.8020678,75.8258125,7,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8036533,75.8084579,26.8539113,75.8283917,8,0,15,0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,7,2,0.0,26.866987,75.763899,26.854033,75.8283378,8,0,15,0,25.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,3.0,26.8354055,75.80773889999999,26.8550079,75.82409539999999,5,0,15,0,250.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,6,0,0,0.0,26.8176736,75.86171709999999,26.9348803,75.8374204,9,0,16,0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9357847,75.8336128,26.8539113,75.8283917,7,0,16,0,22.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,3,0.0,26.9047751,75.74886409999999,26.4498954,74.6399163,8,0,16,0,17.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,1,2,0.0,26.8961085,75.8335231,26.8437601,75.8175392,8,0,16,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,1,0,0.0,26.935679,75.79616519999999,26.854033,75.8283378,9,0,17,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,3,0.0,26.8437601,75.8175392,26.874206,75.75059499999999,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9597381,75.6709855,26.8539113,75.8283917,9,0,16,0,45.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,2,2,0.0,26.874206,75.75059499999999,26.854033,75.8283378,8,0,19,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,7,0,1,0.0,26.8861334,75.8066321,26.854033,75.8283378,9,0,15,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8392363,75.8305396,26.8539113,75.8283917,9,0,17,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,3,5,0.0,26.9341219,75.70067670000002,26.8550079,75.82409539999999,7,0,15,0,150.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8488221,75.81962109999999,26.9013363,75.828819,7,0,16,0,32.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,2,0.0,26.8550079,75.82409539999999,26.8548759,75.8240721,8,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,1,0.0,26.9013363,75.828819,26.840002,75.83044439999999,8,0,16,0,20.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,7,2,2,0.0,26.848758,75.819074,26.854033,75.8283378,7,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.854033,75.8283378,26.8550079,75.82409539999999,8,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.8550079,75.82409539999999,26.8573126,75.828701,9,0,15,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,0.0,26.9216232,75.6825131,26.854033,75.8283378,8,0,17,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8573126,75.828701,26.9344949,75.7942503,8,0,17,0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,0,0,0.0,26.9503102,75.8009833,26.8550079,75.82409539999999,9,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8488221,75.81962109999999,26.8539113,75.8283917,8,0,17,0,20.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,0,1,0.0,26.8338511,75.8369117,26.854033,75.8283378,9,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,3,0.0,26.8855802,75.7692117,26.8573126,75.828701,8,0,21,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.9380145,75.835672,26.854033,75.8283378,14,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,1,0.0,26.8947446,75.8301169,26.8539113,75.8283917,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,0,0.0,26.8987016,75.8165629,26.8573126,75.828701,8,0,16,0,17.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,0,0,0.0,26.8509563,75.82288989999999,26.8539113,75.8283917,8,0,15,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8176736,75.86171709999999,26.8767803,75.7980575,7,0,18,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,3,0.0,26.8649766,75.7588367,26.854033,75.8283378,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,1,0.0,26.8437601,75.8175392,26.8528565,75.769401,10,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,2,0,0.0,26.9055822,75.74289929999999,26.8573126,75.828701,9,0,15,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,2,2,0.0,26.8539113,75.8283917,26.8437601,75.8175392,8,0,17,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,3,0.0,25.1229775,75.8243427,26.834574,75.816898,7,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,0.0,26.853463,75.79092469999999,26.8548759,75.8240721,11,0,17,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,0,0,0.0,26.8646635,75.76502,28.5342332,77.2094473,8,0,17,0,23.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,3,0.0,26.834574,75.816898,26.8437601,75.8175392,8,0,17,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.9604654,75.7333524,26.8539113,75.8283917,8,0,17,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8539518,75.7612568,26.8539113,75.8283917,8,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,2,0.0,26.855112,75.832424,26.854033,75.8283378,9,0,16,0,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,14,2,3,0.0,26.8631106,75.7736506,28.5342332,77.2094473,9,0,17,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,2,0.0,26.8176736,75.86171709999999,23.412305,85.43990099999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.874096,75.7538709,26.854033,75.8283378,11,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,1,0,0.0,26.87545,75.79485799999999,26.8539113,75.8283917,8,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,3,0.0,26.8315868,75.827708,26.854033,75.8283378,8,0,17,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9059311,75.78443829999999,26.854033,75.8283378,8,0,16,0,17.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,4,1,0,0.0,26.8706532,75.7892672,26.854033,75.8283378,8,0,16,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,8,3,2,0.0,26.88722,75.76905239999999,26.8539113,75.8283917,5,0,23,0,37.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8180036,75.7510709,26.8437601,75.8175392,10,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8365559,75.77360519999999,26.8437601,75.8175392,10,0,16,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8316017,75.8639142,26.8539113,75.8283917,6,0,17,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,2,0,0.0,26.1437991,91.69064829999999,26.8767803,75.7980575,0,0,15,0,15.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,1,0.0,26.8437601,75.8175392,26.8539113,75.8283917,8,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.895338,75.773166,26.854033,75.8283378,8,0,16,0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,2,0.0,26.8767803,75.7980575,26.8539113,75.8283917,9,0,16,0,17.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,1,1,2.0,26.8825204,75.75709839999999,26.8539113,75.8283917,8,0,20,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,12,0,0.0,26.8927323,75.8323694,28.5342332,77.2094473,7,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.8004792,75.8592857,26.8176736,75.86171709999999,8,0,20,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,5,0,0,0.0,26.8301592,75.8489244,26.854033,75.8283378,9,0,17,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.9104242,75.77380990000002,26.854033,75.8283378,8,0,20,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,7,5,3,0.0,26.8176736,75.86171709999999,27.7055838,75.4137044,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8476924,75.7694244,28.6738274,77.1642584,8,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,0,0,0.0,26.8834641,75.7769041,26.8438552,75.5652343,8,0,17,0,22.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,28.7153451,77.1088008,26.854033,75.8283378,8,0,15,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,6,1,0.0,26.8438552,75.5652343,26.8437601,75.8175392,8,0,16,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8188804,75.8614985,26.8539113,75.8283917,9,0,16,0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,0,0.0,26.8437601,75.8175392,26.8539113,75.8283917,8,0,16,0,5.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.855112,75.832424,26.8539113,75.8283917,9,0,20,0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8648214,75.7941962,26.8539113,75.8283917,0,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,3,1,0.0,26.8020678,75.8258125,26.8705286,75.55096019999999,8,0,17,0,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,1,1.0,26.8330769,75.8287418,26.854033,75.8283378,8,0,16,0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,2,0,0.0,26.855112,75.832424,26.8437601,75.8175392,8,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,2,0,0.0,26.804401,75.8541217,26.8437601,75.8175392,5,0,15,0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,1,0.0,26.8176736,75.86171709999999,26.8437601,75.8175392,9,0,17,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,1,1.0,26.8524057,75.8123567,26.854033,75.8283378,13,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,1,0.0,26.8437601,75.8175392,25.5908762,83.528342,8,0,20,0,22.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,1,2.0,26.8573126,75.828701,26.8539113,75.8283917,7,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,0,0.0,25.5901169,83.58655689999999,26.854033,75.8283378,11,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,1,0.0,37.3751544,-122.0580134,26.854033,75.8283378,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,1,3,0.0,26.8968901,75.83548780000001,26.8539113,75.8283917,9,0,17,0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9048594,75.8414714,26.8539113,75.8283917,9,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19.0,2,0,1,0.0,26.8055553,75.8071226,26.8539113,75.8283917,8,0,20,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,1,0.0,26.8941226,75.7753692,29.6235799,116.12071,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.9435111,75.73825389999999,26.8504593,75.76277019999999,8,0,16,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,0,0.0,26.898177,75.78140599999999,26.8881391,75.76106539999999,8,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,2,0.0,29.6235799,116.12071,26.8539113,75.8283917,8,0,16,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8773624,75.78908160000002,26.854033,75.8283378,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8539518,75.7612568,26.8539113,75.8283917,8,0,15,0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,6,0,0,0.0,26.9059167,75.77273199999999,26.854033,75.8283378,8,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,1,0.0,26.7964519,80.883308,26.8437601,75.8175392,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.854236,75.8232531,26.9178916,75.801538,8,0,15,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,1,3,0.0,28.5344472,77.37461139999999,26.8539113,75.8283917,8,0,15,0,15.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,2,1,0.0,26.8660798,75.79486399999999,26.854033,75.8283378,8,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,1.0,26.8437601,75.8175392,26.8539113,75.8283917,8,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,1,0,0.0,26.9013363,75.828819,26.8539113,75.8283917,8,0,16,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,4,0,0.0,26.8822317,75.7236792,26.8539113,75.8283917,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,10,0.0,26.8399872,75.76997779999999,23.2349059,72.6302311,8,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8883812,75.7622803,26.8437601,75.8175392,8,0,17,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,2,3,0.0,26.9305518,75.79836829999999,26.8397692,75.80344149999999,9,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,10,1,1,0.0,26.8157746,75.75022299999999,26.8437601,75.8175392,7,0,16,0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,1,0.0,26.8520596,75.8224297,26.8539113,75.8283917,8,0,16,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,0.0,26.8176736,75.86171709999999,26.8397692,75.80344149999999,8,0,17,0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,12,8,0,0.0,26.8633711,75.7776439,28.6139298,77.2088282,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
